8190           8190ZQ99540           SX518190SX91000000003.000                    20180919MB1B                9I4    
8190           8190W60549A           SX518190SX91000000006.000                    20180925MB1B                9I4    
8190           8190ZA14780           SX518190SX91000000003.000                    20180903MB1B                9I4    
8190           8190ZQ86690           SX518190SA0R000000011.000                    20180927MB1B                9I4    
8190           8190WF9195C           CL218190CL51000000001.000                    20180920MB1B                9I4    
8190           8190ZU02430           FL218190FA1R000000014.000                    20180920MB1B                9I4    
8190           8190ZQ98440           SX518190SA0R000000029.000                    20180920MB1B                9I4    
8190           8190ZU24050           FLA18190FL51000000010.000                    20180925MB1B                9I4    
8190           8190ZY85890           SX518190SX91000000012.000                    20180925MB1B                9I4    
8190           8190ZY85450           SX518190SX91000000020.000                    20180925MB1B                9I4    
8190           8190ZU24320           FL218190FL51000000013.000                    20180926MB1B                9I4    
8190           8190ZP62250           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62510           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62430           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62420           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62460           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62450           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62440           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62420           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62410           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62470           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62440           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62210           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62220           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62230           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZP62240           CLA08190CL91000000120.000                    20180928MB1B                9I4    
8190           8190ZQ87630           CL518190CL91000000020.000                    20180928MB1B                9I4    
8190           8190ZT43820           FL518190FL91000000005.000                    20180928MB1B                9I4    
8190           8190ZT43820           FL518190FL91000000005.000                    20180928MB1B                9I4    
8190           8190ZT43760           FL518190FL91000000005.000                    20180928MB1B                9I4    
8190           8190ZT43760           FL518190FL91000000005.000                    20180928MB1B                9I4    
8190           8190ZU66150           FLA08190FLA1000000020.000                    20180928MB1B                9I4    
8190           8190ZP67590           SXA08190SX21000000030.000                    20180928MB1B                9I4    
8190           8190ZY13520           VNA08190VN51000000120.000                    20180928MB1B                9I4    
8190           8190ZQ86640           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86640           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86540           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86690           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86690           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86340           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86340           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ84490           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ84490           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ84650           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ84650           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ88990           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86540           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86460           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ83810           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ83810           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ83930           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ83930           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ83610           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ83610           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ88650           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ88650           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ88890           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ88890           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86460           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ84860           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ84860           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ89110           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180928MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180928MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180928MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180928MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190ZQ89110           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86110           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ86110           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ89230           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190ZQ89230           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190WZ91840           SX518190SX91000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WY9341C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180928MB1B                9I3    
8190           8190ZQ88990           SX218190SX51000000015.000                    20180928MB1B                9I3    
8190           8190WQ4674E           SX218190SX51000000005.000                    20180928MB1B                9I3    
8190           8190WZ9134C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WZ9134C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WZ9134C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WZ9134C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WZ9134C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190ZT44020           FLA18190FL51000000005.000                    20180928MB1B                9I3    
8190           8190ZT44020           FLA18190FL51000000005.000                    20180928MB1B                9I3    
8190           8190ZT44020           FLA18190FL51000000005.000                    20180928MB1B                9I3    
8190           8190ZT44020           FLA18190FL51000000005.000                    20180928MB1B                9I3    
8190           8190ZT44020           FLA18190FL51000000005.000                    20180928MB1B                9I3    
8190           8190ZT44020           FLA18190FL51000000005.000                    20180928MB1B                9I3    
8190           8190ZT44020           FLA18190FL51000000005.000                    20180928MB1B                9I3    
8190           8190ZT44020           FLA18190FL51000000005.000                    20180928MB1B                9I3    
8190           8190ZT44020           FLA18190FL51000000005.000                    20180928MB1B                9I3    
8190           8190WZ9134C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WZ9134C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WZ9134C           SX218190SX51000000001.000                    20180928MB1B                9I3    
8190           8190WQ4674E           SX218190SX51000000005.000                    20180928MB1B                9I3    
8190           8190WQ4674E           SX218190SX51000000005.000                    20180928MB1B                9I3    
8190           8190WQ4674E           SX218190SX51000000005.000                    20180928MB1B                9I3    
8190           8190WQ4674E           SX218190SX51000000005.000                    20180928MB1B                9I3    
