8190FL21ZT45860                  40.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45860                 290.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45920                  80.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45920                 219.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45980                  80.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT45980                 237.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT91380                   6.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT91470                  60.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZT91470                 241.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02430                  50.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02550                 107.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02600                  40.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02600                  58.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02650                  20.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02650                  39.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02710                  44.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02770                 113.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02860                  31.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU02910                  22.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU03090                  16.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU03210                  20.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU03210                  20.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU03250                  40.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06220                  38.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06270                  20.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06270                  34.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06380                  17.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06380                  20.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06480                  10.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06480                  20.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU06560                  38.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL21ZU24320                  28.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51WN4523B                 550.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZQ13360                 270.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZQ13360                 270.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZQ52610                  50.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZT43760                  40.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZT43760                 260.000 05122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
8190FL51ZT43820                  30.000 06122018                Registration of Production completion Slip results data(YMAK3070) went wrong.
