8190           8190ZU10790           FL518190FL91000000003.000                    20180927MB1B                9I4    
8190           8190ZT45520           FL218190FL51000000001.000                    20180927MB1B                9I4    
8190           8190ZT45380           FL218190FL51000000001.000                    20180927MB1B                9I4    
8190           8190ZT45450           FL218190FL51000000013.000                    20180927MB1B                9I4    
8190           8190ZT45720           FL218190FL51000000001.000                    20180927MB1B                9I4    
8190           8190ZT45920           FL218190FL51000000010.000                    20180927MB1B                9I4    
8190           8190ZT45070           FL218190FL51000000006.000                    20180927MB1B                9I4    
8190           8190ZT44880           FL218190FL51000000017.000                    20180927MB1B                9I4    
8190           8190ZT45980           FL218190FL51000000020.000                    20180927MB1B                9I4    
8190           8190ZT45860           FL218190FL51000000001.000                    20180927MB1B                9I4    
8190           8190ZT91470           FL218190FL51000000001.000                    20180927MB1B                9I4    
8190           8190ZT43910           FL218190FL51000000004.000                    20180927MB1B                9I4    
8190           8190ZT44180           FL218190FL51000000009.000                    20180927MB1B                9I4    
8190           8190ZU06380           FL218190FL51000000002.000                    20180927MB1B                9I4    
8190           8190ZT44660           FL218190FL51000000012.000                    20180927MB1B                9I4    
8190           8190ZT44730           FL218190FL51000000003.000                    20180927MB1B                9I4    
8190           8190ZT44810           FL218190FL51000000010.000                    20180927MB1B                9I4    
8190           8190ZT45920           FL218190FL51000000006.000                    20180927MB1B                9I4    
8190           8190ZQ87220           SX518190SA0R000000003.000                    20180927MB1B                9I4    
8190           8190ZQ88220           SX518190SA0R000000017.000                    20180927MB1B                9I4    
8190           8190ZQ84490           SX518190SA0R000000077.000                    20180927MB1B                9I4    
8190           8190ZQ86000           SX518190SA0R000000001.000                    20180927MB1B                9I4    
8190           8190ZQ87220           SX518190SA0R000000008.000                    20180927MB1B                9I4    
8190           8190ZQ88320           SX518190SA0R000000004.000                    20180927MB1B                9I4    
8190           8190ZQ89050           SX518190SA0R000000004.000                    20180927MB1B                9I4    
8190           8190ZQ83810           SX518190SA0R000000082.000                    20180927MB1B                9I4    
8190           8190ZQ83740           SX518190SA0R000000021.000                    20180927MB1B                9I4    
8190           8190ZQ86690           SX518190SA0R000000011.000                    20180927MB1B                9I4    
8190           8190ZQ84490           SX518190SA0R000000005.000                    20180927MB1B                9I4    
8190           8190ZQ84650           SX518190SA0R000000005.000                    20180927MB1B                9I4    
8190           8190ZQ93610           SX518190SA0R000000006.000                    20180927MB1B                9I4    
8190           8190ZQ88320           SX518190SA0R000000006.000                    20180927MB1B                9I4    
8190           8190ZV28530           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190WF9525C           SX218190SX51000000001.000                    20180927MB1B                9I3    
8190           8190WF9525C           SX218190SX51000000001.000                    20180927MB1B                9I3    
8190           8190ZP62900           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP61930           CLA08190CL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62650           FLA08190FL21000000300.000                    20180927MB1B                9I3    
8190           8190ZP62650           FLA08190FL21000000300.000                    20180927MB1B                9I3    
8190           8190ZP62640           FLA08190FL21000000600.000                    20180927MB1B                9I3    
8190           8190ZP62640           FLA08190FL21000000600.000                    20180927MB1B                9I3    
8190           8190ZQ96450           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZP61960           CLA08190CL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP61940           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZP61920           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZV28530           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZV28530           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZV28530           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZH4953C           SX218190SX51000000001.000                    20180927MB1B                9I3    
8190           8190ZH4953C           SX218190SX51000000001.000                    20180927MB1B                9I3    
8190           8190WF9525C           SX218190SX51000000001.000                    20180927MB1B                9I3    
8190           8190ZP62900           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62900           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190WF9525C           SX218190SX51000000001.000                    20180927MB1B                9I3    
8190           8190ZP61930           CLA08190CL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP61930           CLA08190CL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ89480           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ89480           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ89480           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ91920           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ91920           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87860           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ91920           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ89350           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87860           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ89480           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZP61950           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZP61950           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZP61950           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZP61610           CLA08190CL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP61590           CLA08190CL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP61950           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZP61950           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZP61950           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZP61950           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZP61950           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZP61950           CLA08190CL21000000100.000                    20180927MB1B                9I3    
8190           8190ZQ89800           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ98670           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95770           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95600           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95600           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ99790           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ99790           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95400           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95400           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95270           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ96340           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95770           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95910           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95910           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98670           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ99100           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ99100           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98550           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98550           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98440           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98440           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ96010           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ96010           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95270           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95040           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98110           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ97030           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ97030           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ99190           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ99190           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ96960           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ96960           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ96620           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ96620           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98110           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98200           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98200           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ95040           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ94750           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98930           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ94750           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98930           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98350           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98350           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98270           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ98270           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ96450           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZP62910           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62910           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190WZ70060           SX218190SX51000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190WZ70060           SX218190SX51000000005.000                    20180927MB1B                9I3    
8190           8190ZQ89350           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ88060           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ88060           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ88060           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ89800           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZQ89800           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ88130           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87630           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87630           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ88060           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87730           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87730           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ89350           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ90280           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ89350           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ90280           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ90280           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87730           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ90280           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87730           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87730           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ88130           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ88130           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180927MB1B                9I3    
8190           8190ZQ88130           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87970           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87970           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87970           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87970           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190ZQ87630           CL518190CL91000000020.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180927MB1B                9I3    
8190           8190ZQ98720           SX218190SX51000000008.000                    20180927MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95240           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95240           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95240           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95240           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95210           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95210           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95210           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95180           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95180           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95210           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZP62860           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZP62820           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62820           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ95010           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95010           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZP62820           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62860           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62860           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZP62880           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62840           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62840           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62840           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZP62860           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP62820           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP64860           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63430           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63420           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63420           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63420           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ94770           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZP63380           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63380           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63450           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63450           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63430           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63490           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63500           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP64860           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP64860           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP64860           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP64880           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP64880           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP64820           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP64820           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63500           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63500           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63180           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63180           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94800           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94800           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94800           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94800           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZP63030           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63030           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZP63030           FLA08190FL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ94710           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZP62990           FLA08190FL21000000500.000                    20180927MB1B                9I3    
8190           8190ZQ94710           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94710           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94710           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94950           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZR10700           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZR10700           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZP61460           CLA08190CL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ94830           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180927MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180927MB1B                9I3    
8190           8190ZP61460           CLA08190CL21000000040.000                    20180927MB1B                9I3    
8190           8190ZQ94830           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180927MB1B                9I3    
8190           8190ZR10700           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94550           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94550           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94950           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94950           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94950           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94520           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94520           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94520           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94520           SX518190SX91000000015.000                    20180927MB1B                9I3    
8190           8190ZQ94550           SX518190SX91000000015.000                    20180927MB1B                9I3    
